level,beam_id,element_tag,L,xloc,load_kN,k,s_m
L2,L2_BD_V60_13,2143,8.9,0.845505618,0.425754,150,7.525
L2,L2_BD_V60_13,2143,8.9,0.851123596,0.4105485,151,7.575
L2,L2_BD_V60_13,2143,8.9,0.856741573,0.395343,152,7.625
L2,L2_BD_V60_13,2143,8.9,0.862359551,0.3801375,153,7.675
L2,L2_BD_V60_13,2143,8.9,0.867977528,0.364932,154,7.725
L2,L2_BD_V60_13,2143,8.9,0.873595506,0.3497265,155,7.775
L2,L2_BD_V60_13,2143,8.9,0.879213483,0.334521,156,7.825
L2,L2_BD_V60_13,2143,8.9,0.884831461,0.3193155,157,7.875
L2,L2_BD_V60_13,2143,8.9,0.890449438,0.30411,158,7.925
L2,L2_BD_V60_13,2143,8.9,0.896067416,0.2889045,159,7.975
L2,L2_BD_V60_13,2143,8.9,0.901685393,0.273699,160,8.025
L2,L2_BD_V60_13,2143,8.9,0.907303371,0.2584935,161,8.075
L2,L2_BD_V60_13,2143,8.9,0.912921348,0.243288,162,8.125
L2,L2_BD_V60_13,2143,8.9,0.918539326,0.2280825,163,8.175
L2,L2_BD_V60_13,2143,8.9,0.924157303,0.212877,164,8.225
L2,L2_BD_V60_13,2143,8.9,0.929775281,0.1976715,165,8.275
L2,L2_BD_V60_13,2143,8.9,0.935393258,0.182466,166,8.325
L2,L2_BD_V60_13,2143,8.9,0.941011236,0.1672605,167,8.375
L2,L2_BD_V60_13,2143,8.9,0.946629213,0.152055,168,8.425
L2,L2_BD_V60_13,2143,8.9,0.952247191,0.1368495,169,8.475
L2,L2_BD_V60_13,2143,8.9,0.957865169,0.121644,170,8.525
L2,L2_BD_V60_13,2143,8.9,0.963483146,0.1064385,171,8.575
L2,L2_BD_V60_13,2143,8.9,0.969101124,0.091233,172,8.625
L2,L2_BD_V60_13,2143,8.9,0.974719101,0.0760275,173,8.675
L2,L2_BD_V60_13,2143,8.9,0.980337079,0.060822,174,8.725
L2,L2_BD_V60_13,2143,8.9,0.985955056,0.0456165,175,8.775
L2,L2_BD_V60_13,2143,8.9,0.991573034,0.030411,176,8.825
L2,L2_BD_V60_13,2143,8.9,0.997191011,0.0152055,177,8.875
L2,L2_BD_V60_05,2135,5.0,0.005,0.0152055,0,0.025
L2,L2_BD_V60_05,2135,5.0,0.015,0.030411,1,0.075
L2,L2_BD_V60_05,2135,5.0,0.025,0.0456165,2,0.125
L2,L2_BD_V60_05,2135,5.0,0.035,0.060822,3,0.175
L2,L2_BD_V60_05,2135,5.0,0.045,0.0760275,4,0.225
L2,L2_BD_V60_05,2135,5.0,0.055,0.091233,5,0.275
L2,L2_BD_V60_05,2135,5.0,0.065,0.1064385,6,0.325
L2,L2_BD_V60_05,2135,5.0,0.075,0.121644,7,0.375
L2,L2_BD_V60_05,2135,5.0,0.085,0.1368495,8,0.425
L2,L2_BD_V60_05,2135,5.0,0.095,0.152055,9,0.475
L2,L2_BD_V60_05,2135,5.0,0.105,0.1672605,10,0.525
L2,L2_BD_V60_05,2135,5.0,0.115,0.182466,11,0.575
L2,L2_BD_V60_05,2135,5.0,0.125,0.1976715,12,0.625
L2,L2_BD_V60_05,2135,5.0,0.135,0.212877,13,0.675
L2,L2_BD_V60_05,2135,5.0,0.145,0.2280825,14,0.725
L2,L2_BD_V60_05,2135,5.0,0.155,0.243288,15,0.775
L2,L2_BD_V60_05,2135,5.0,0.165,0.2584935,16,0.825
L2,L2_BD_V60_05,2135,5.0,0.175,0.273699,17,0.875
L2,L2_BD_V60_05,2135,5.0,0.185,0.2889045,18,0.925
L2,L2_BD_V60_05,2135,5.0,0.195,0.30411,19,0.975
L2,L2_BD_V60_05,2135,5.0,0.205,0.3193155,20,1.025
L2,L2_BD_V60_05,2135,5.0,0.215,0.334521,21,1.075
L2,L2_BD_V60_05,2135,5.0,0.225,0.3497265,22,1.125
L2,L2_BD_V60_05,2135,5.0,0.235,0.364932,23,1.175
L2,L2_BD_V60_05,2135,5.0,0.245,0.3801375,24,1.225
L2,L2_BD_V60_05,2135,5.0,0.255,0.395343,25,1.275
L2,L2_BD_V60_05,2135,5.0,0.265,0.4105485,26,1.325
L2,L2_BD_V60_05,2135,5.0,0.275,0.425754,27,1.375
L2,L2_BD_V60_05,2135,5.0,0.285,0.4409595,28,1.425
L2,L2_BD_V60_05,2135,5.0,0.295,0.456165,29,1.475
L2,L2_BD_V60_05,2135,5.0,0.305,0.4713705,30,1.525
L2,L2_BD_V60_05,2135,5.0,0.315,0.486576,31,1.575
L2,L2_BD_V60_05,2135,5.0,0.325,0.5017815,32,1.625
L2,L2_BD_V60_05,2135,5.0,0.335,0.516987,33,1.675
L2,L2_BD_V60_05,2135,5.0,0.345,0.5321925,34,1.725
L2,L2_BD_V60_05,2135,5.0,0.355,0.547398,35,1.775
L2,L2_BD_V60_05,2135,5.0,0.365,0.5626035,36,1.825
L2,L2_BD_V60_05,2135,5.0,0.375,0.577809,37,1.875
L2,L2_BD_V60_05,2135,5.0,0.385,0.5930145,38,1.925
L2,L2_BD_V60_05,2135,5.0,0.395,0.60822,39,1.975
L2,L2_BD_V60_05,2135,5.0,0.405,0.6234255,40,2.025
L2,L2_BD_V60_05,2135,5.0,0.415,0.638631,41,2.075
L2,L2_BD_V60_05,2135,5.0,0.425,0.6538365,42,2.125
L2,L2_BD_V60_05,2135,5.0,0.435,0.669042,43,2.175
L2,L2_BD_V60_05,2135,5.0,0.445,0.6842475,44,2.225
L2,L2_BD_V60_05,2135,5.0,0.455,0.699453,45,2.275
L2,L2_BD_V60_05,2135,5.0,0.465,0.7146585,46,2.325
L2,L2_BD_V60_05,2135,5.0,0.475,0.729864,47,2.375
L2,L2_BD_V60_05,2135,5.0,0.485,0.7450695,48,2.425
L2,L2_BD_V60_05,2135,5.0,0.495,0.760275,49,2.475
L2,L2_BD_V60_05,2135,5.0,0.505,0.7450695,50,2.525
L2,L2_BD_V60_05,2135,5.0,0.515,0.729864,51,2.575
L2,L2_BD_V60_05,2135,5.0,0.525,0.7146585,52,2.625
L2,L2_BD_V60_05,2135,5.0,0.535,0.699453,53,2.675
L2,L2_BD_V60_05,2135,5.0,0.545,0.6842475,54,2.725
L2,L2_BD_V60_05,2135,5.0,0.555,0.669042,55,2.775
L2,L2_BD_V60_05,2135,5.0,0.565,0.6538365,56,2.825
L2,L2_BD_V60_05,2135,5.0,0.575,0.638631,57,2.875
L2,L2_BD_V60_05,2135,5.0,0.585,0.6234255,58,2.925
L2,L2_BD_V60_05,2135,5.0,0.595,0.60822,59,2.975
L2,L2_BD_V60_05,2135,5.0,0.605,0.5930145,60,3.025
L2,L2_BD_V60_05,2135,5.0,0.615,0.577809,61,3.075
L2,L2_BD_V60_05,2135,5.0,0.625,0.5626035,62,3.125
L2,L2_BD_V60_05,2135,5.0,0.635,0.547398,63,3.175
L2,L2_BD_V60_05,2135,5.0,0.645,0.5321925,64,3.225
L2,L2_BD_V60_05,2135,5.0,0.655,0.516987,65,3.275
L2,L2_BD_V60_05,2135,5.0,0.665,0.5017815,66,3.325
L2,L2_BD_V60_05,2135,5.0,0.675,0.486576,67,3.375
L2,L2_BD_V60_05,2135,5.0,0.685,0.4713705,68,3.425
L2,L2_BD_V60_05,2135,5.0,0.695,0.456165,69,3.475
L2,L2_BD_V60_05,2135,5.0,0.705,0.4409595,70,3.525
L2,L2_BD_V60_05,2135,5.0,0.715,0.425754,71,3.575
L2,L2_BD_V60_05,2135,5.0,0.725,0.4105485,72,3.625
L2,L2_BD_V60_05,2135,5.0,0.735,0.395343,73,3.675
L2,L2_BD_V60_05,2135,5.0,0.745,0.3801375,74,3.725
L2,L2_BD_V60_05,2135,5.0,0.755,0.364932,75,3.775
L2,L2_BD_V60_05,2135,5.0,0.765,0.3497265,76,3.825
L2,L2_BD_V60_05,2135,5.0,0.775,0.334521,77,3.875
L2,L2_BD_V60_05,2135,5.0,0.785,0.3193155,78,3.925
L2,L2_BD_V60_05,2135,5.0,0.795,0.30411,79,3.975
L2,L2_BD_V60_05,2135,5.0,0.805,0.2889045,80,4.025
L2,L2_BD_V60_05,2135,5.0,0.815,0.273699,81,4.075
L2,L2_BD_V60_05,2135,5.0,0.825,0.2584935,82,4.125
L2,L2_BD_V60_05,2135,5.0,0.835,0.243288,83,4.175
L2,L2_BD_V60_05,2135,5.0,0.845,0.2280825,84,4.225
L2,L2_BD_V60_05,2135,5.0,0.855,0.212877,85,4.275
L2,L2_BD_V60_05,2135,5.0,0.865,0.1976715,86,4.325
L2,L2_BD_V60_05,2135,5.0,0.875,0.182466,87,4.375
L2,L2_BD_V60_05,2135,5.0,0.885,0.1672605,88,4.425
L2,L2_BD_V60_05,2135,5.0,0.895,0.152055,89,4.475
L2,L2_BD_V60_05,2135,5.0,0.905,0.1368495,90,4.525
L2,L2_BD_V60_05,2135,5.0,0.915,0.121644,91,4.575
L2,L2_BD_V60_05,2135,5.0,0.925,0.1064385,92,4.625
L2,L2_BD_V60_05,2135,5.0,0.935,0.091233,93,4.675
L2,L2_BD_V60_05,2135,5.0,0.945,0.0760275,94,4.725
L2,L2_BD_V60_05,2135,5.0,0.955,0.060822,95,4.775
L2,L2_BD_V60_05,2135,5.0,0.965,0.0456165,96,4.825
L2,L2_BD_V60_05,2135,5.0,0.975,0.030411,97,4.875
L2,L2_BD_V60_05,2135,5.0,0.985,0.0152055,98,4.925
L2,L2_BD_V60_09,2139,5.0,0.005,0.0152055,0,0.025
L2,L2_BD_V60_09,2139,5.0,0.015,0.030411,1,0.075
L2,L2_BD_V60_09,2139,5.0,0.025,0.0456165,2,0.125
L2,L2_BD_V60_09,2139,5.0,0.035,0.060822,3,0.175
L2,L2_BD_V60_09,2139,5.0,0.045,0.0760275,4,0.225
L2,L2_BD_V60_09,2139,5.0,0.055,0.091233,5,0.275
L2,L2_BD_V60_09,2139,5.0,0.065,0.1064385,6,0.325
L2,L2_BD_V60_09,2139,5.0,0.075,0.121644,7,0.375
L2,L2_BD_V60_09,2139,5.0,0.085,0.1368495,8,0.425
L2,L2_BD_V60_09,2139,5.0,0.095,0.152055,9,0.475
L2,L2_BD_V60_09,2139,5.0,0.105,0.1672605,10,0.525
L2,L2_BD_V60_09,2139,5.0,0.115,0.182466,11,0.575
L2,L2_BD_V60_09,2139,5.0,0.125,0.1976715,12,0.625
L2,L2_BD_V60_09,2139,5.0,0.135,0.212877,13,0.675
L2,L2_BD_V60_09,2139,5.0,0.145,0.2280825,14,0.725
L2,L2_BD_V60_09,2139,5.0,0.155,0.243288,15,0.775
L2,L2_BD_V60_09,2139,5.0,0.165,0.2584935,16,0.825
L2,L2_BD_V60_09,2139,5.0,0.175,0.273699,17,0.875
L2,L2_BD_V60_09,2139,5.0,0.185,0.2889045,18,0.925
L2,L2_BD_V60_09,2139,5.0,0.195,0.30411,19,0.975
L2,L2_BD_V60_09,2139,5.0,0.205,0.3193155,20,1.025
L2,L2_BD_V60_09,2139,5.0,0.215,0.334521,21,1.075
L2,L2_BD_V60_09,2139,5.0,0.225,0.3497265,22,1.125
L2,L2_BD_V60_09,2139,5.0,0.235,0.364932,23,1.175
L2,L2_BD_V60_09,2139,5.0,0.245,0.3801375,24,1.225
L2,L2_BD_V60_09,2139,5.0,0.255,0.395343,25,1.275
L2,L2_BD_V60_09,2139,5.0,0.265,0.4105485,26,1.325
L2,L2_BD_V60_09,2139,5.0,0.275,0.425754,27,1.375
L2,L2_BD_V60_09,2139,5.0,0.285,0.4409595,28,1.425
L2,L2_BD_V60_09,2139,5.0,0.295,0.456165,29,1.475
L2,L2_BD_V60_09,2139,5.0,0.305,0.4713705,30,1.525
L2,L2_BD_V60_09,2139,5.0,0.315,0.486576,31,1.575
L2,L2_BD_V60_09,2139,5.0,0.325,0.5017815,32,1.625
L2,L2_BD_V60_09,2139,5.0,0.335,0.516987,33,1.675
L2,L2_BD_V60_09,2139,5.0,0.345,0.5321925,34,1.725
L2,L2_BD_V60_09,2139,5.0,0.355,0.547398,35,1.775
L2,L2_BD_V60_09,2139,5.0,0.365,0.5626035,36,1.825
L2,L2_BD_V60_09,2139,5.0,0.375,0.577809,37,1.875
L2,L2_BD_V60_09,2139,5.0,0.385,0.5930145,38,1.925
L2,L2_BD_V60_09,2139,5.0,0.395,0.60822,39,1.975
L2,L2_BD_V60_09,2139,5.0,0.405,0.6234255,40,2.025
L2,L2_BD_V60_09,2139,5.0,0.415,0.638631,41,2.075
L2,L2_BD_V60_09,2139,5.0,0.425,0.6538365,42,2.125
L2,L2_BD_V60_09,2139,5.0,0.435,0.669042,43,2.175
L2,L2_BD_V60_09,2139,5.0,0.445,0.6842475,44,2.225
L2,L2_BD_V60_09,2139,5.0,0.455,0.699453,45,2.275
L2,L2_BD_V60_09,2139,5.0,0.465,0.7146585,46,2.325
L2,L2_BD_V60_09,2139,5.0,0.475,0.729864,47,2.375
L2,L2_BD_V60_09,2139,5.0,0.485,0.7450695,48,2.425
L2,L2_BD_V60_09,2139,5.0,0.495,0.760275,49,2.475
L2,L2_BD_V60_09,2139,5.0,0.505,0.760275,50,2.525
L2,L2_BD_V60_09,2139,5.0,0.515,0.7450695,51,2.575
L2,L2_BD_V60_09,2139,5.0,0.525,0.729864,52,2.625
L2,L2_BD_V60_09,2139,5.0,0.535,0.7146585,53,2.675
L2,L2_BD_V60_09,2139,5.0,0.545,0.699453,54,2.725
L2,L2_BD_V60_09,2139,5.0,0.555,0.6842475,55,2.775
L2,L2_BD_V60_09,2139,5.0,0.565,0.669042,56,2.825
L2,L2_BD_V60_09,2139,5.0,0.575,0.6538365,57,2.875
L2,L2_BD_V60_09,2139,5.0,0.585,0.638631,58,2.925
L2,L2_BD_V60_09,2139,5.0,0.595,0.6234255,59,2.975
L2,L2_BD_V60_09,2139,5.0,0.605,0.60822,60,3.025
L2,L2_BD_V60_09,2139,5.0,0.615,0.5930145,61,3.075
L2,L2_BD_V60_09,2139,5.0,0.625,0.577809,62,3.125
L2,L2_BD_V60_09,2139,5.0,0.635,0.5626035,63,3.175
L2,L2_BD_V60_09,2139,5.0,0.645,0.547398,64,3.225
L2,L2_BD_V60_09,2139,5.0,0.655,0.5321925,65,3.275
L2,L2_BD_V60_09,2139,5.0,0.665,0.516987,66,3.325
L2,L2_BD_V60_09,2139,5.0,0.675,0.5017815,67,3.375
L2,L2_BD_V60_09,2139,5.0,0.685,0.486576,68,3.425
L2,L2_BD_V60_09,2139,5.0,0.695,0.4713705,69,3.475
L2,L2_BD_V60_09,2139,5.0,0.705,0.456165,70,3.525
L2,L2_BD_V60_09,2139,5.0,0.715,0.4409595,71,3.575
L2,L2_BD_V60_09,2139,5.0,0.725,0.425754,72,3.625
L2,L2_BD_V60_09,2139,5.0,0.735,0.4105485,73,3.675
L2,L2_BD_V60_09,2139,5.0,0.745,0.395343,74,3.725
L2,L2_BD_V60_09,2139,5.0,0.755,0.3801375,75,3.775
L2,L2_BD_V60_09,2139,5.0,0.765,0.364932,76,3.825
L2,L2_BD_V60_09,2139,5.0,0.775,0.3497265,77,3.875
L2,L2_BD_V60_09,2139,5.0,0.785,0.334521,78,3.925
L2,L2_BD_V60_09,2139,5.0,0.795,0.3193155,79,3.975
L2,L2_BD_V60_09,2139,5.0,0.805,0.30411,80,4.025
L2,L2_BD_V60_09,2139,5.0,0.815,0.2889045,81,4.075
L2,L2_BD_V60_09,2139,5.0,0.825,0.273699,82,4.125
L2,L2_BD_V60_09,2139,5.0,0.835,0.2584935,83,4.175
L2,L2_BD_V60_09,2139,5.0,0.845,0.243288,84,4.225
L2,L2_BD_V60_09,2139,5.0,0.855,0.2280825,85,4.275
L2,L2_BD_V60_09,2139,5.0,0.865,0.212877,86,4.325
L2,L2_BD_V60_09,2139,5.0,0.875,0.1976715,87,4.375
L2,L2_BD_V60_09,2139,5.0,0.885,0.182466,88,4.425
L2,L2_BD_V60_09,2139,5.0,0.895,0.1672605,89,4.475
L2,L2_BD_V60_09,2139,5.0,0.905,0.152055,90,4.525
L2,L2_BD_V60_09,2139,5.0,0.915,0.1368495,91,4.575
L2,L2_BD_V60_09,2139,5.0,0.925,0.121644,92,4.625
L2,L2_BD_V60_09,2139,5.0,0.935,0.1064385,93,4.675
L2,L2_BD_V60_09,2139,5.0,0.945,0.091233,94,4.725
L2,L2_BD_V60_09,2139,5.0,0.955,0.0760275,95,4.775
L2,L2_BD_V60_09,2139,5.0,0.965,0.060822,96,4.825
L2,L2_BD_V60_09,2139,5.0,0.975,0.0456165,97,4.875
L2,L2_BD_V60_09,2139,5.0,0.985,0.030411,98,4.925
L2,L2_BD_V60_09,2139,5.0,0.995,0.0152055,99,4.975
L2,L2_V019,2039,2.985,0.025125628,0.0152055,1,0.075
L2,L2_V019,2039,2.985,0.041876047,0.030411,2,0.125
L2,L2_V019,2039,2.985,0.058626466,0.0456165,3,0.175
L2,L2_V019,2039,2.985,0.075376884,0.060822,4,0.225
L2,L2_V019,2039,2.985,0.092127303,0.0760275,5,0.275
L2,L2_V019,2039,2.985,0.108877722,0.091233,6,0.325
L2,L2_V019,2039,2.985,0.125628141,0.1064385,7,0.375
L2,L2_V019,2039,2.985,0.142378559,0.121644,8,0.425
L2,L2_V019,2039,2.985,0.159128978,0.1368495,9,0.475
L2,L2_V019,2039,2.985,0.175879397,0.152055,10,0.525
L2,L2_V019,2039,2.985,0.192629816,0.1672605,11,0.575
L2,L2_V019,2039,2.985,0.209380235,0.182466,12,0.625
L2,L2_V019,2039,2.985,0.226130653,0.1976715,13,0.675
L2,L2_V019,2039,2.985,0.242881072,0.212877,14,0.725
L2,L2_V019,2039,2.985,0.259631491,0.2280825,15,0.775
L2,L2_V019,2039,2.985,0.27638191,0.243288,16,0.825
L2,L2_V019,2039,2.985,0.293132328,0.2584935,17,0.875
L2,L2_V019,2039,2.985,0.309882747,0.273699,18,0.925
L2,L2_V019,2039,2.985,0.326633166,0.2889045,19,0.975
L2,L2_V019,2039,2.985,0.343383585,0.30411,20,1.025
L2,L2_V019,2039,2.985,0.360134003,0.3193155,21,1.075
L2,L2_V019,2039,2.985,0.376884422,0.334521,22,1.125
L2,L2_V019,2039,2.985,0.393634841,0.3497265,23,1.175
L2,L2_V019,2039,2.985,0.41038526,0.364932,24,1.225
L2,L2_V019,2039,2.985,0.427135678,0.3801375,25,1.275
L2,L2_V019,2039,2.985,0.443886097,0.395343,26,1.325
L2,L2_V019,2039,2.985,0.460636516,0.4105485,27,1.375
L2,L2_V019,2039,2.985,0.477386935,0.425754,28,1.425
L2,L2_V019,2039,2.985,0.494137353,0.4409595,29,1.475
L2,L2_V019,2039,2.985,0.510887772,0.456165,30,1.525
L2,L2_V019,2039,2.985,0.527638191,0.4713705,31,1.575
L2,L2_V019,2039,2.985,0.54438861,0.486576,32,1.625
L2,L2_V019,2039,2.985,0.561139028,0.5017815,33,1.675
L2,L2_V019,2039,2.985,0.577889447,0.516987,34,1.725
L2,L2_V019,2039,2.985,0.594639866,0.5321925,35,1.775
L2,L2_V019,2039,2.985,0.611390285,0.547398,36,1.825
L2,L2_V019,2039,2.985,0.628140704,0.5626035,37,1.875
L2,L2_V019,2039,2.985,0.644891122,0.577809,38,1.925
L2,L2_V019,2039,2.985,0.661641541,0.5930145,39,1.975
L2,L2_V019,2039,2.985,0.67839196,0.60822,40,2.025
L2,L2_V019,2039,2.985,0.695142379,0.6234255,41,2.075
L2,L2_V019,2039,2.985,0.711892797,0.638631,42,2.125
L2,L2_V019,2039,2.985,0.728643216,0.6538365,43,2.175
L2,L2_V019,2039,2.985,0.745393635,0.669042,44,2.225
L2,L2_V019,2039,2.985,0.762144054,0.6842475,45,2.275
L2,L2_V019,2039,2.985,0.778894472,0.699453,46,2.325
L2,L2_V019,2039,2.985,0.795644891,0.7146585,47,2.375
L2,L2_V019,2039,2.985,0.81239531,0.729864,48,2.425
L2,L2_V019,2039,2.985,0.829145729,0.7450695,49,2.475
L2,L2_V019,2039,2.985,0.845896147,0.760275,50,2.525
L2,L2_V019,2039,2.985,0.862646566,0.760275,51,2.575
L2,L2_V019,2039,2.985,0.879396985,0.760275,52,2.625
L2,L2_V019,2039,2.985,0.896147404,0.760275,53,2.675
L2,L2_V019,2039,2.985,0.912897822,0.760275,54,2.725
L2,L2_V019,2039,2.985,0.929648241,0.760275,55,2.775
L2,L2_V019,2039,2.985,0.94639866,0.760275,56,2.825
L2,L2_V019,2039,2.985,0.963149079,0.760275,57,2.875
L2,L2_V019,2039,2.985,0.979899497,0.760275,58,2.925
L2,L2_V019,2039,2.985,0.996649916,0.760275,59,2.975
L2,L2_V020,2040,4.265,0.009378664,0.760275,0,0.04
L2,L2_V020,2040,4.265,0.021101993,0.760275,1,0.09
L2,L2_V020,2040,4.265,0.032825322,0.760275,2,0.14
L2,L2_V020,2040,4.265,0.044548652,0.760275,3,0.19
L2,L2_V020,2040,4.265,0.056271981,0.760275,4,0.24
L2,L2_V020,2040,4.265,0.067995311,0.760275,5,0.29
L2,L2_V020,2040,4.265,0.07971864,0.760275,6,0.34
L2,L2_V020,2040,4.265,0.09144197,0.760275,7,0.39
L2,L2_V020,2040,4.265,0.103165299,0.760275,8,0.44
L2,L2_V020,2040,4.265,0.114888628,0.760275,9,0.49
L2,L2_V020,2040,4.265,0.126611958,0.760275,10,0.54
L2,L2_V020,2040,4.265,0.138335287,0.760275,11,0.59
L2,L2_V020,2040,4.265,0.150058617,0.760275,12,0.64
L2,L2_V020,2040,4.265,0.161781946,0.760275,13,0.69
L2,L2_V020,2040,4.265,0.173505275,0.760275,14,0.74
L2,L2_V020,2040,4.265,0.185228605,0.760275,15,0.79
L2,L2_V020,2040,4.265,0.196951934,0.760275,16,0.84
L2,L2_V020,2040,4.265,0.208675264,0.760275,17,0.89
L2,L2_V020,2040,4.265,0.220398593,0.760275,18,0.94
L2,L2_V020,2040,4.265,0.232121923,0.760275,19,0.99
L2,L2_V020,2040,4.265,0.243845252,0.760275,20,1.04
L2,L2_V020,2040,4.265,0.255568581,0.760275,21,1.09
L2,L2_V020,2040,4.265,0.267291911,0.760275,22,1.14
L2,L2_V020,2040,4.265,0.27901524,0.760275,23,1.19
L2,L2_V020,2040,4.265,0.29073857,0.760275,24,1.24
L2,L2_V020,2040,4.265,0.302461899,0.760275,25,1.29
L2,L2_V020,2040,4.265,0.314185229,0.760275,26,1.34
L2,L2_V020,2040,4.265,0.325908558,0.760275,27,1.39
L2,L2_V020,2040,4.265,0.337631887,0.760275,28,1.44
L2,L2_V020,2040,4.265,0.349355217,0.760275,29,1.49
L2,L2_V020,2040,4.265,0.361078546,0.760275,30,1.54
L2,L2_V020,2040,4.265,0.372801876,0.760275,31,1.59
L2,L2_V020,2040,4.265,0.384525205,0.760275,32,1.64
L2,L2_V020,2040,4.265,0.396248535,0.760275,33,1.69
L2,L2_V020,2040,4.265,0.407971864,0.760275,34,1.74
L2,L2_V020,2040,4.265,0.419695193,0.7450695,35,1.79
L2,L2_V020,2040,4.265,0.431418523,0.729864,36,1.84
L2,L2_V020,2040,4.265,0.443141852,0.7146585,37,1.89
L2,L2_V020,2040,4.265,0.454865182,0.699453,38,1.94
L2,L2_V020,2040,4.265,0.466588511,0.6842475,39,1.99
L2,L2_V020,2040,4.265,0.478311841,0.669042,40,2.04
L2,L2_V020,2040,4.265,0.49003517,0.6538365,41,2.09
L2,L2_V020,2040,4.265,0.501758499,0.638631,42,2.14
L2,L2_V020,2040,4.265,0.513481829,0.6234255,43,2.19
L2,L2_V020,2040,4.265,0.525205158,0.60822,44,2.24
L2,L2_V020,2040,4.265,0.536928488,0.5930145,45,2.29
L2,L2_V020,2040,4.265,0.548651817,0.577809,46,2.34
L2,L2_V020,2040,4.265,0.560375147,0.5626035,47,2.39
L2,L2_V020,2040,4.265,0.572098476,0.547398,48,2.44
L2,L2_V020,2040,4.265,0.583821805,0.5321925,49,2.49
L2,L2_V020,2040,4.265,0.595545135,0.516987,50,2.54
L2,L2_V020,2040,4.265,0.607268464,0.5017815,51,2.59
L2,L2_V020,2040,4.265,0.618991794,0.486576,52,2.64
L2,L2_V020,2040,4.265,0.630715123,0.4713705,53,2.69
L2,L2_V020,2040,4.265,0.642438453,0.456165,54,2.74
L2,L2_V020,2040,4.265,0.654161782,0.4409595,55,2.79
L2,L2_V020,2040,4.265,0.665885111,0.425754,56,2.84
L2,L2_V020,2040,4.265,0.677608441,0.4105485,57,2.89
L2,L2_V020,2040,4.265,0.68933177,0.395343,58,2.94
L2,L2_V020,2040,4.265,0.7010551,0.3801375,59,2.99
L2,L2_V020,2040,4.265,0.712778429,0.364932,60,3.04
L2,L2_V020,2040,4.265,0.724501758,0.3497265,61,3.09
L2,L2_V020,2040,4.265,0.736225088,0.334521,62,3.14
L2,L2_V020,2040,4.265,0.747948417,0.3193155,63,3.19
L2,L2_V020,2040,4.265,0.759671747,0.30411,64,3.24
L2,L2_V020,2040,4.265,0.771395076,0.2889045,65,3.29
L2,L2_V020,2040,4.265,0.783118406,0.273699,66,3.34
L2,L2_V020,2040,4.265,0.794841735,0.2584935,67,3.39
L2,L2_V020,2040,4.265,0.806565064,0.243288,68,3.44
L2,L2_V020,2040,4.265,0.818288394,0.2280825,69,3.49
L2,L2_V020,2040,4.265,0.830011723,0.212877,70,3.54
L2,L2_V020,2040,4.265,0.841735053,0.1976715,71,3.59
L2,L2_V020,2040,4.265,0.853458382,0.182466,72,3.64
L2,L2_V020,2040,4.265,0.865181712,0.1672605,73,3.69
L2,L2_V020,2040,4.265,0.876905041,0.152055,74,3.74
L2,L2_V020,2040,4.265,0.88862837,0.1368495,75,3.79
L2,L2_V020,2040,4.265,0.9003517,0.121644,76,3.84
L2,L2_V020,2040,4.265,0.912075029,0.1064385,77,3.89
L2,L2_V020,2040,4.265,0.923798359,0.091233,78,3.94
L2,L2_V020,2040,4.265,0.935521688,0.0760275,79,3.99
L2,L2_V020,2040,4.265,0.947245018,0.060822,80,4.04
L2,L2_V020,2040,4.265,0.958968347,0.0456165,81,4.09
L2,L2_V020,2040,4.265,0.970691676,0.030411,82,4.14
L2,L2_V020,2040,4.265,0.982415006,0.0152055,83,4.19
L2,L2_BD_V60_14,2144,7.25,0.003448276,0.0152055,0,0.025
L2,L2_BD_V60_14,2144,7.25,0.010344828,0.030411,1,0.075
L2,L2_BD_V60_14,2144,7.25,0.017241379,0.0456165,2,0.125
L2,L2_BD_V60_14,2144,7.25,0.024137931,0.060822,3,0.175
L2,L2_BD_V60_14,2144,7.25,0.031034483,0.0760275,4,0.225
L2,L2_BD_V60_14,2144,7.25,0.037931034,0.091233,5,0.275
L2,L2_BD_V60_14,2144,7.25,0.044827586,0.1064385,6,0.325
L2,L2_BD_V60_14,2144,7.25,0.051724138,0.121644,7,0.375
L2,L2_BD_V60_14,2144,7.25,0.05862069,0.1368495,8,0.425
L2,L2_BD_V60_14,2144,7.25,0.065517241,0.152055,9,0.475
L2,L2_BD_V60_14,2144,7.25,0.072413793,0.1672605,10,0.525
L2,L2_BD_V60_14,2144,7.25,0.079310345,0.182466,11,0.575
L2,L2_BD_V60_14,2144,7.25,0.086206897,0.1976715,12,0.625
L2,L2_BD_V60_14,2144,7.25,0.093103448,0.212877,13,0.675
L2,L2_BD_V60_14,2144,7.25,0.1,0.2280825,14,0.725
L2,L2_BD_V60_14,2144,7.25,0.106896552,0.243288,15,0.775
L2,L2_BD_V60_14,2144,7.25,0.113793103,0.2584935,16,0.825
L2,L2_BD_V60_14,2144,7.25,0.120689655,0.273699,17,0.875
L2,L2_BD_V60_14,2144,7.25,0.127586207,0.2889045,18,0.925
L2,L2_BD_V60_14,2144,7.25,0.134482759,0.30411,19,0.975
L2,L2_BD_V60_14,2144,7.25,0.14137931,0.3193155,20,1.025
L2,L2_BD_V60_14,2144,7.25,0.148275862,0.334521,21,1.075
